Ion,Compound,Direction,Method,Distance,Energy,Cost_function
pot,nma,scan_perp,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 3.26209980e+03  1.64931106e+03  8.10993461e+02  3.94269820e+02
  1.87895243e+02  8.44842140e+01  3.20986580e+01  5.41881500e+00
 -7.98975800e+00 -1.44588210e+01 -1.72539550e+01 -1.80974240e+01
 -1.79150300e+01 -1.72122860e+01 -1.62655580e+01 -1.52278560e+01
 -1.41819400e+01 -1.31708970e+01 -1.22163450e+01 -1.13277100e+01
 -1.05068250e+01 -9.75222100e+00 -9.06026200e+00 -8.42654700e+00
 -7.84643800e+00 -7.31510400e+00 -6.82837200e+00 -6.38196900e+00
 -5.97220800e+00 -5.59547000e+00 -5.26015500e+00 -4.93865700e+00
 -4.64218300e+00 -4.36842000e+00 -4.11528400e+00 -3.88109100e+00
 -3.66383600e+00 -3.46213200e+00 -3.27463500e+00 -3.10029100e+00
 -2.93781300e+00 -2.78626400e+00 -2.64487000e+00 -2.51266900e+00
 -2.38899000e+00 -2.27316200e+00 -2.27316200e+00 -1.43667400e+00
 -9.62009000e-01]",1.284
pot,phen,scan_120,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 2.04400614e+02  1.35802803e+02  8.62886780e+01  5.13746780e+01
  2.72355470e+01  1.08645190e+01  2.37700000e-03 -7.00398500e+00
 -1.13435860e+01 -1.38607630e+01 -1.51485250e+01 -1.56192640e+01
 -1.55573860e+01 -1.51577850e+01 -1.45533900e+01 -1.38343910e+01
 -1.30614930e+01 -1.22749710e+01 -1.15009680e+01 -1.07558210e+01
 -1.00491250e+01 -9.38585800e+00 -8.76788700e+00 -8.19503300e+00
 -7.66581900e+00 -7.17799700e+00 -6.72891700e+00 -6.31575900e+00
 -5.93570000e+00 -5.58601500e+00 -5.26411600e+00 -4.96759900e+00
 -4.69424600e+00 -4.44202100e+00 -4.20906200e+00 -3.99366800e+00
 -3.79428700e+00 -3.60949900e+00 -3.43801000e+00 -3.27864200e+00
 -3.13032100e+00 -2.99207600e+00 -2.86302500e+00 -2.74237000e+00
 -2.62939400e+00 -2.52345200e+00]",0
pot,phen,scan_120,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 1.87632584e+03  8.91603198e+02  4.17620029e+02  1.92800089e+02
  8.48979700e+01  3.23487100e+01  6.59291300e+00 -5.88200400e+00
 -1.16679260e+01 -1.40515450e+01 -1.46930770e+01 -1.44587240e+01
 -1.38026630e+01 -1.29657460e+01 -1.20742710e+01 -1.11943930e+01
 -1.03583230e+01 -9.58041000e+00 -8.86520500e+00 -8.21210900e+00
 -7.61808800e+00 -7.07827700e+00 -6.58836300e+00 -6.14322800e+00
 -5.73879100e+00 -5.37050600e+00 -5.03485200e+00 -4.72834500e+00
 -4.44798200e+00 -4.19109700e+00 -3.95527100e+00 -3.73841000e+00
 -3.53858300e+00 -3.35419200e+00 -3.18371800e+00 -3.02584900e+00
 -2.87942500e+00 -2.74338000e+00 -2.61677900e+00 -2.49881300e+00
 -2.38871900e+00 -2.28582700e+00 -2.18953400e+00 -2.09929600e+00
 -2.01462300e+00 -1.93508400e+00 -1.93508400e+00 -1.34900900e+00
 -9.99016000e-01]",2.656
pot,phen,scan_120,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 2.11896520e+03  1.02114379e+03  4.84411858e+02  2.27120541e+02
  1.02829035e+02  4.19536690e+01  1.18359670e+01 -2.97989300e+00
 -1.00515820e+01 -1.31562810e+01 -1.42080740e+01 -1.42091180e+01
 -1.36888010e+01 -1.29295320e+01 -1.20819780e+01 -1.12258820e+01
 -1.04016070e+01 -9.62870100e+00 -8.91412800e+00 -8.25958400e+00
 -7.66279300e+00 -7.11969300e+00 -6.62630700e+00 -6.17773300e+00
 -5.77002200e+00 -5.39868700e+00 -5.06023500e+00 -4.75118600e+00
 -4.46854000e+00 -4.20958300e+00 -3.97191300e+00 -3.75337600e+00
 -3.55209800e+00 -3.36640000e+00 -3.19474800e+00 -3.03581900e+00
 -2.88846700e+00 -2.75157500e+00 -2.62422000e+00 -2.50557800e+00
 -2.39487800e+00 -2.29144200e+00 -2.19465800e+00 -2.10397900e+00
 -2.01890800e+00 -1.93900000e+00 -1.93900000e+00 -1.35075000e+00
 -9.99867000e-01]",2.550
pot,phen,scan_lp,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[237.255043 161.506425 106.711824  67.854645  40.740845  22.100792
   9.485972   1.108873  -4.313829  -7.693601  -9.673347 -10.704406
 -11.102251 -11.086234 -10.807937 -10.371178  -9.846344  -9.280475
  -8.704442  -8.138026  -7.593371  -7.077502  -6.59395   -6.143918
  -5.727152  -5.342454  -4.988078  -4.662018  -4.362166  -4.08642
  -3.832754  -3.599251  -3.384155  -3.185812  -3.002751  -2.833597
  -2.677143  -2.532285  -2.398009  -2.273442  -2.157757  -2.050222
  -1.950191  -1.857035  -1.770222  -1.689218]",0
pot,phen,scan_lp,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 1.88577016e+03  8.98945259e+02  4.23968187e+02  1.98796986e+02
  9.11691270e+01  3.87854920e+01  1.29322440e+01  2.38985000e-01
 -5.81358500e+00 -8.48256300e+00 -9.41520300e+00 -9.46770800e+00
 -9.09034500e+00 -8.52063700e+00 -7.88356100e+00 -7.24392000e+00
 -6.63370200e+00 -6.06739000e+00 -5.54952900e+00 -5.08052100e+00
 -4.65735000e+00 -4.27661000e+00 -3.93422200e+00 -3.62634200e+00
 -3.34904100e+00 -3.09898600e+00 -2.87307800e+00 -2.66867100e+00
 -2.48328700e+00 -2.31488000e+00 -2.16152300e+00 -2.02160300e+00
 -1.89369600e+00 -1.77655000e+00 -1.66902000e+00 -1.57016400e+00
 -1.47911100e+00 -1.39510100e+00 -1.31745200e+00 -1.24556400e+00
 -1.17891200e+00 -1.11702000e+00 -1.05946400e+00 -1.00586200e+00
 -9.55877000e-01 -9.09201000e-01 -9.09201000e-01 -5.75422000e-01
 -3.87360000e-01]",3.632
pot,phen,scan_lp,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 2.13245646e+03  1.03162675e+03  4.93269110e+02  2.35167444e+02
  1.10347482e+02  4.90143110e+01  1.84960820e+01  3.31187700e+00
 -4.10850200e+00 -7.53885200e+00 -8.90488700e+00 -9.20591600e+00
 -8.97134800e+00 -8.48312900e+00 -7.89169800e+00 -7.27658800e+00
 -6.67845700e+00 -6.11694600e+00 -5.59985500e+00 -5.12897700e+00
 -4.70292500e+00 -4.31865900e+00 -3.97261500e+00 -3.66116300e+00
 -3.38047700e+00 -3.12728900e+00 -2.89852100e+00 -2.69153000e+00
 -2.50383700e+00 -2.33332500e+00 -2.17810900e+00 -2.03653000e+00
 -1.90714500e+00 -1.78868300e+00 -1.67997900e+00 -1.58007700e+00
 -1.48809600e+00 -1.40324900e+00 -1.32485100e+00 -1.25229300e+00
 -1.18503900e+00 -1.12260800e+00 -1.06456700e+00 -1.01052800e+00
 -9.60156000e-01 -9.13117000e-01 -9.13117000e-01 -5.77171000e-01
 -3.88221000e-01]",3.578
pot,phen,scan_oh,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[50.459527 38.501152 29.840178 23.543481 18.948484 15.580723 13.098767
 11.256299  9.87551   8.828052  8.02126   7.388235  6.880884  6.465048
  6.116748  5.819043  5.559713  5.329744  5.122449  4.932869  4.757351
  4.593207  4.438468  4.291683  4.151782  4.01797   3.889652  3.766376
  3.647797  3.533646  3.423706  3.3178    3.215775  3.117495  3.022836
  2.931678  2.843907  2.759407  2.678066  2.599771  2.524413  2.451879
  2.382061  2.314854  2.250153  2.187857]",0
pot,phen,scan_oh,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[27.222856 22.540838 19.456354 17.263325 15.608474 14.299414 13.224713
 12.317125 11.533181 10.844416 10.230835  9.678342  9.176429  8.717582
  8.295413  7.905258  7.543272  7.206271  6.891688  6.597462  6.321397
  6.06214   5.818187  5.588325  5.371396  5.166449  4.972604  4.789067
  4.61512   4.450101  4.293432  4.144574  4.002988  3.868243  3.739909
  3.617594  3.500938  3.389606  3.283286  3.181683  3.08454   2.991605
  2.902655  2.817438  2.735785  2.657507  2.657507  2.025597  1.589934]",1.119
pot,phen,scan_oh,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[27.907733 22.9304   19.666475 17.365233 15.64533  14.297658 13.200631
 12.280783 11.491005 10.800195 10.186907  9.636075  9.136576  8.680507
  8.261237  7.873953  7.514723  7.180312  6.868132  6.57611   6.302059
  6.044627  5.802352  5.573956  5.35837   5.154635  4.961874  4.77932
  4.606257  4.442034  4.286081  4.137869  3.996865  3.862645  3.734786
  3.612901  3.496635  3.385654  3.279654  3.178342  3.081463  2.988769
  2.900025  2.81502   2.733549  2.655437  2.655437  2.024596  1.58941 ]",1.106
pot,phen,scan_phen_O_tetramer,qm,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-23.04132  -26.316503 -28.639344 -30.159916 -31.02303  -31.36254
 -31.296507 -30.925186 -30.330678 -29.57798  -28.717392 -27.78703
 -26.815279 -25.822772 -24.824168 -23.829563 -22.845804 -21.877461
 -20.927782 -19.998976 -19.09285  -18.211001 -17.354747 -16.525407
 -15.724128 -14.952006 -14.209898 -13.498517 -12.818397 -12.169734
 -11.552595 -10.966762 -10.411774  -9.886933  -9.391506  -8.924376
  -8.48453   -8.070669  -7.68156   -7.31589   -6.972415  -6.649791
  -6.346746  -6.062089  -5.794642  -5.543233  -5.306879  -5.084534
  -4.875235  -4.678138  -4.492411  -4.317179  -4.151873  -3.995719
  -3.848125  -3.708498  -3.576306  -3.451036  -3.332231  -3.219542
  -3.112531  -3.010794  -2.914038  -2.821941  -2.734229  -2.650687
  -2.570964  -2.494899  -2.422232  -2.352855  -2.28648   -2.223015
  -2.162274  -2.104022  -2.04825   -1.994723  -1.943388  -1.894135
  -1.846779  -1.801282  -1.757568  -1.715439  -1.67492   -1.635864
  -1.598293  -1.562019]",0
pot,phen,scan_phen_O_tetramer,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.1 6.2 6.3 6.4 6.5 6.6 6.7 6.8
 6.9 7.  7.1 7.2 7.3 7.4 7.5 7.6 7.7 7.8 7.9 8. ]","[-22.374036 -25.514067 -27.396739 -28.350108 -28.628509 -28.42482
 -27.883246 -27.110315 -26.184071 -25.161437 -24.082643 -22.979721
 -21.874512 -20.781603 -19.714218 -18.676635 -17.679658 -16.721366
 -15.811088 -14.944417 -14.123097 -13.348474 -12.618085 -11.931185
 -11.286286 -10.681547 -10.115071  -9.583202  -9.088711  -8.62481
  -8.190981  -7.785318  -7.405938  -7.051035  -6.718915  -6.406754
  -6.116749  -5.842524  -5.586501  -5.346211  -5.120548  -4.90845
  -4.70895   -4.521161  -4.344268  -4.177026  -4.019284  -3.87067
  -3.730221  -3.597391  -3.471652  -3.35254   -3.239611  -3.132467
  -3.030737  -2.934064  -2.84214   -2.754664  -2.67136   -2.591981
  -2.516271  -2.443618  -2.375028  -2.309085  -2.246059  -2.185734]",51.626
pot,phen,scan_phen_O_tetramer,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.1 6.2 6.3 6.4 6.5 6.6 6.7 6.8
 6.9 7.  7.1 7.2 7.3 7.4 7.5 7.6 7.7 7.8 7.9 8. ]","[-19.937486 -23.581048 -25.866953 -27.144055 -27.68066  -27.685219
 -27.310859 -26.672495 -25.855595 -24.918698 -23.912172 -22.867016
 -21.804939 -20.746972 -19.705356 -18.691066 -17.707983 -16.762481
 -15.857805 -14.995951 -14.175467 -13.403759 -12.673199 -11.985252
 -11.336816 -10.73177  -10.16285   -9.629981  -9.13122   -8.664607
  -8.228194  -7.820006  -7.438179  -7.080956  -6.74524   -6.432234
  -6.139055  -5.86458   -5.606913  -5.36481   -5.13771   -4.924297
  -4.723587  -4.53468   -4.356744  -4.188612  -4.029882  -3.881362
  -3.740186  -3.606671  -3.479421  -3.359734  -3.248694  -3.138653
  -3.036475  -2.939395  -2.847092  -2.759266  -2.675635  -2.59594
  -2.519953  -2.447042  -2.37823   -2.31207   -2.248829  -2.188316]",51.620
pot,phen,scan_phen_O_trimer,qm,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[222.68502  150.435949  98.28672   61.437128  35.830985  18.303645
   6.492545  -1.319583  -6.358421  -9.489048 -11.31729  -12.264801
 -12.623845 -12.595592 -12.317873 -11.884864 -11.360532 -10.788378
 -10.197925  -9.608574  -9.033102  -8.479665  -7.953391  -7.456989
  -6.991679  -6.557488  -6.153813  -5.779404  -5.432751  -5.112277
  -4.816199  -4.542723  -4.290194  -4.056927  -3.841385  -3.642051
  -3.457566  -3.286613  -3.128057  -2.980826  -2.84391   -2.716414
  -2.597617  -2.486675  -2.383028  -2.285968  -2.195052  -2.109778
  -2.029677  -1.954316  -1.883383  -1.816442  -1.753306  -1.693561
  -1.637095  -1.583545  -1.532742  -1.484549  -1.438697  -1.39505
  -1.353549  -1.313893  -1.276134  -1.240081  -1.20562   -1.172683
  -1.141181  -1.110961  -1.082117  -1.054404  -1.027845  -1.002315
  -0.977831  -0.954313  -0.931652  -0.909885  -0.888911  -0.868692
  -0.849181  -0.830342  -0.812209  -0.794689  -0.777781  -0.761383
  -0.745542  -0.730254]",0
pot,phen,scan_phen_O_trimer,original,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[ 1.90072563e+03  9.10283375e+02  4.32064730e+02  2.03661737e+02
  9.30324700e+01  3.86322700e+01  1.15219510e+01 -1.96134200e+00
 -8.50841400e+00 -1.14707290e+01 -1.25541290e+01 -1.26598510e+01
 -1.22672760e+01 -1.16356910e+01 -1.09059290e+01 -1.01545040e+01
 -9.42137900e+00 -8.72723900e+00 -8.08097900e+00 -7.48609400e+00
 -6.94168300e+00 -6.44528400e+00 -5.99358000e+00 -5.58287900e+00
 -5.20950800e+00 -4.86987800e+00 -4.56066600e+00 -4.27881000e+00
 -4.02153100e+00 -3.78643500e+00 -3.57104000e+00 -3.37337800e+00
 -3.19194000e+00 -3.02483600e+00 -2.87075100e+00 -2.72831500e+00
 -2.59672000e+00 -2.47463900e+00 -2.36135700e+00 -2.25591500e+00
 -2.15774100e+00 -2.06616000e+00 -1.98059800e+00 -1.90058200e+00
 -1.82556700e+00 -1.75513600e+00 -1.68904700e+00 -1.62664300e+00
 -1.56822800e+00 -1.51295700e+00 -1.46076900e+00 -1.41143600e+00
 -1.36474800e+00 -1.32051800e+00 -1.27857300e+00 -1.23874900e+00
 -1.20091300e+00 -1.16492100e+00 -1.13065600e+00 -1.09801000e+00
 -1.06687200e+00 -1.03714800e+00 -1.00876500e+00 -9.81624000e-01
 -9.55656000e-01 -9.30797000e-01 -9.06977000e-01 -8.84136000e-01
 -8.62224000e-01 -8.41186000e-01 -8.20972000e-01 -8.01543000e-01
 -7.82859000e-01 -7.64872000e-01 -7.47553000e-01 -7.30863000e-01
 -7.14775000e-01 -6.99257000e-01 -6.84282000e-01 -6.69827000e-01
 -6.55860000e-01 -6.42361000e-01 -6.29310000e-01 -6.16685000e-01
 -6.04467000e-01 -5.92638000e-01]",8.093
pot,phen,scan_phen_O_trimer,new,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[ 2.14541888e+03  1.04108173e+03  4.99482038e+02  2.38553724e+02
  1.11614606e+02  4.87119300e+01  1.71693210e+01  1.24532300e+00
 -6.67283100e+00 -1.04097990e+01 -1.19486180e+01 -1.23244280e+01
 -1.20937300e+01 -1.15596630e+01 -1.08882280e+01 -1.01709000e+01
 -9.45751200e+00 -8.77367800e+00 -8.13215300e+00 -7.53833100e+00
 -6.99283800e+00 -6.49415400e+00 -6.03950500e+00 -5.62558400e+00
 -5.24889800e+00 -4.90603600e+00 -4.59374400e+00 -4.30900300e+00
 -4.04904000e+00 -3.81139100e+00 -3.59374800e+00 -3.39397600e+00
 -3.21076400e+00 -3.04197700e+00 -2.88636800e+00 -2.74243200e+00
 -2.60973800e+00 -2.48653800e+00 -2.37220900e+00 -2.26596800e+00
 -2.16690500e+00 -2.07464400e+00 -1.98840200e+00 -1.90772700e+00
 -1.83215600e+00 -1.76126200e+00 -1.69436300e+00 -1.63203400e+00
 -1.57304700e+00 -1.51742700e+00 -1.46492000e+00 -1.41529600e+00
 -1.36804400e+00 -1.32386600e+00 -1.28169800e+00 -1.24167100e+00
 -1.20363200e+00 -1.16747300e+00 -1.13304100e+00 -1.10025300e+00
 -1.06897500e+00 -1.03912800e+00 -1.01061500e+00 -9.83371000e-01
 -9.57303000e-01 -9.32349000e-01 -9.08441000e-01 -8.85521000e-01
 -8.63532000e-01 -8.42424000e-01 -8.22147000e-01 -8.02657000e-01
 -7.83912000e-01 -7.65872000e-01 -7.48502000e-01 -7.31767000e-01
 -7.15634000e-01 -7.00075000e-01 -6.85061000e-01 -6.70566000e-01
 -6.56564000e-01 -6.43033000e-01 -6.29951000e-01 -6.17296000e-01
 -6.05051000e-01 -5.93196000e-01]",8.701
pot,phen,scan_pi,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[196.005786 143.110387 100.967886  67.993931  42.65116   23.525715
   9.371153  -0.874967  -8.094346 -13.003458 -16.174647 -18.058405
 -19.004494 -19.280647 -19.08889  -18.579644 -17.863679 -17.021853
 -16.112685 -15.178019 -14.24725  -13.340426 -12.470659 -11.645948
 -10.870583 -10.146178  -9.472508  -8.848117  -8.270702  -7.737529
  -7.245606  -6.791885  -6.373344  -5.987122  -5.630475  -5.30089
  -4.995996  -4.713661  -4.451889  -4.208891  -3.983025  -3.772807
  -3.576915  -3.394121  -3.223365  -3.063657]",0
pot,phen,scan_pi,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[739.306436 460.700507 281.583831 167.369759  95.118423  49.656152
  21.334921   3.958826  -6.463089 -12.478782 -15.715101 -17.208981
 -17.627245 -17.395869 -16.786564 -15.971825 -15.059676 -14.118019
 -13.187783 -12.292283 -11.444715 -10.651365  -9.914033  -9.231934
  -8.602874  -8.023634  -7.49078   -7.000828  -6.550176  -6.135525
  -5.753652  -5.401688  -5.076966  -4.777016  -4.49974   -4.242992
  -4.005064  -3.784286  -3.579179  -3.388411  -3.210772  -3.045172
  -2.890639  -2.746235  -2.611207  -2.484777  -2.484777  -1.572695
  -1.055341]",3.215
pot,phen,scan_pi,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 9.30873811e+02  5.86196789e+02  3.63683391e+02  2.21129613e+02
  1.30396405e+02  7.28994190e+01  3.66861780e+01  1.41303550e+01
  2.98662000e-01 -7.98278900e+00 -1.27236930e+01 -1.52211310e+01
 -1.63116730e+01 -1.65317360e+01 -1.62261130e+01 -1.56155020e+01
 -1.48409470e+01 -1.39909770e+01 -1.31219190e+01 -1.22667120e+01
 -1.14452280e+01 -1.06683140e+01 -9.94088400e+00 -9.26429400e+00
 -8.63781100e+00 -8.05919500e+00 -7.52578400e+00 -7.03448300e+00
 -6.58203000e+00 -6.16534800e+00 -5.78135300e+00 -5.42727300e+00
 -5.10050100e+00 -4.79860600e+00 -4.51949700e+00 -4.26107800e+00
 -4.02154700e+00 -3.79932700e+00 -3.59290100e+00 -3.40095400e+00
 -3.22219600e+00 -3.05560100e+00 -2.90016400e+00 -2.75494000e+00
 -2.61916800e+00 -2.49206200e+00 -2.49206200e+00 -1.57584100e+00
 -1.05682300e+00]",3.338
pot,phet,scan_120,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[  70.741799    9.998733  -33.475558  -63.592619  -83.763285  -96.727856
 -104.576923 -108.851509 -110.662187 -110.797858 -109.814179 -108.100653
 -105.929148 -103.488373 -100.907521  -98.27283   -95.640041  -93.044394
  -90.508312  -88.04613   -85.666902  -83.376012  -81.176082  -79.067648
  -77.049711  -75.120273  -73.276583  -71.515369  -69.833213  -68.226455
  -66.691508  -65.224778  -63.822672  -62.481751  -61.198726  -59.970389
  -58.793678  -57.665708  -56.583696  -55.54514   -54.547534  -53.588701
  -52.666489  -51.778924  -50.92416   -50.100391]",0
